Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Cortical subplate (L);-0.121530933912002;-0.192855337768269;0.0378217240077668;0.233025207675058;0.0324414946093459;-0.275848626749155;0.146797091201054;-0.139291456656777;-0.220913057128822;-0.110050256847207;1;-0.126154209689259;0.128148053621262;0.0529411348858783;;;-0.303312820904226;-0.210464949882353;-0.0404350379540668;0.01949935176454
Cortical subplate (R);-0.0420072489319696;0.848753788164121;0.0285080103618356;-0.281624664416323;-0.522946192049709;0.574930455442542;0.541720873604649;0.809506176838854;-0.327878476782224;-0.189722260520532;-0.126154209689259;1;0.329247673953185;-0.227119470075283;;;-0.25625390942099;-0.486938302774858;-0.197959727324429;-0.543309470808865
Striatum (L);-0.0994617674009393;0.200321658308763;-0.00437338361624843;-0.171030846701223;-0.0439370200386762;0.070585458938652;0.104616893476429;0.339089514045008;-0.226091095844567;0.0334562221894663;0.128148053621262;0.329247673953185;1;0.058095069890987;;;-0.100622825638062;-0.112771755915266;0.0589768611984658;-0.0638090952623511
Striatum (R);-0.198431477929902;-0.198219468697764;-0.0146860991841204;0.00494804629166543;-0.00503109467699868;-0.186817523468421;-0.0415981163987802;-0.226097742669807;-0.164812678954665;-0.184200047878752;0.0529411348858783;-0.227119470075283;0.058095069890987;1;;;-0.235557334461458;-0.0669197409146407;0.0358406299436385;0.0608963887574792
Pallidum (L);;;;;;;;;;;;;;;;;;;;
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);0.128720020482579;-0.24463989974406;-0.16180718668705;-0.125013063094609;0.163216470583049;-0.0570962747909084;-0.256499147343802;-0.226147360636469;0.38492670970101;0.371019339691126;-0.303312820904226;-0.25625390942099;-0.100622825638062;-0.235557334461458;;;1;0.368408556584983;-0.125859336811045;0.140587679398551
Thalamus (R);-0.106897938506284;-0.402825653474675;-0.235847452625423;-0.0597344996798004;0.251550086944603;-0.12906360174386;-0.301356056897566;-0.413048970636415;0.482267870004588;0.454956860461641;-0.210464949882353;-0.486938302774858;-0.112771755915266;-0.0669197409146407;;;0.368408556584983;1;-0.0947312947664041;0.34864271161312
Hypothalamus (L);0.0673834548538916;-0.235775459134856;0.048907274730648;-0.200603088434005;0.0968380460752396;-0.26618068346266;-0.127566316994313;-0.160615954445397;-0.075597467972127;-0.0996421879778145;-0.0404350379540668;-0.197959727324429;0.0589768611984658;0.0358406299436385;;;-0.125859336811045;-0.0947312947664041;1;0.0182143922170448
Hypothalamus (R);-0.163900529548171;-0.608813019659441;-0.217503529390447;0.162774864276565;0.286519722744572;-0.432622394388918;-0.24311846053947;-0.48353219461995;0.230617357304136;0.228450092584865;0.01949935176454;-0.543309470808865;-0.0638090952623511;0.0608963887574792;;;0.140587679398551;0.34864271161312;0.0182143922170448;0.999999999999999
