Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Cortical subplate (L);-0.0382653893859023;-0.0969559284597721;0.0174178666609186;-0.17665018612892;-0.448840541463778;0.267341166929216;0.424896355475697;-0.0257271019421404;0.176030428412443;-0.102652280121861;1;-0.313296393563274;0.283458634535909;-0.206843982983345;-0.373354343789786;;-0.19438229660736;-0.154098515883579;-0.22962164061735;-0.320080112788824
Cortical subplate (R);0.140264158787142;0.0209069256464249;-0.289700441841929;-0.0203828402751287;0.0604131812501594;0.269265955872126;-0.124269358661888;0.395948811504829;-0.49551287518874;0.0569946949059481;-0.313296393563274;1;0.182011173346547;0.137983906689569;-0.129692407689729;;-0.243590141109414;-0.236243615079005;0.0814803297305949;0.0871509864696199
Striatum (L);-0.0075201652497098;-0.28592162107354;-0.328745074806369;-0.0485014220168533;-0.463124889356441;0.454636867276996;0.214381707850983;0.396187981472723;-0.0138906876995602;-0.116679325877292;0.283458634535909;0.182011173346547;0.999999999999999;0.0401720037098886;-0.238877096819781;;-0.448685941538026;-0.331109722115636;0.0948546743596388;-0.108165237218948
Striatum (R);-0.109053901766774;-0.253286056250361;-0.218882191368365;-0.0101346197561338;-0.13431400613051;-0.120879434270873;0.0403739591376998;0.023767193051961;0.00968101486578027;-0.110211083767198;-0.206843982983345;0.137983906689569;0.0401720037098886;1;-0.109359420537578;;-0.000852004003628656;-0.245782264751799;-0.00571390330760088;-0.155287837806404
Pallidum (L);0.160839425259422;0.0117334652468357;0.00453909301074665;0.103782936638532;0.130694288505878;-0.111388440676173;-0.12605036641251;-0.247799309146686;0.111461533698198;0.0461401269396259;-0.373354343789786;-0.129692407689729;-0.238877096819781;-0.109359420537578;1;;0.525837115083765;0.442562025124458;0.0339772509651226;0.493959465855748
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);-0.133406733027827;0.0998259385103882;0.0103283152961046;-0.097312152105462;0.242244810638862;-0.057340341699287;-0.192517490831144;-0.39036154019732;-0.148840873394247;0.178236311312395;-0.19438229660736;-0.243590141109414;-0.448685941538026;-0.000852004003628656;0.525837115083765;;1;0.408604148978894;0.0433703357617318;0.293524735948363
Thalamus (R);0.281391726103531;0.322266613380445;0.113445794620076;-0.121654864575881;0.630741712516761;0.248022174717913;-0.412235743703714;-0.178412003659589;-0.239789078274934;0.236954328257171;-0.154098515883579;-0.236243615079005;-0.331109722115636;-0.245782264751799;0.442562025124458;;0.408604148978894;1;0.317722177888763;0.588322642966826
Hypothalamus (L);0.119594941338475;0.329171314289563;-0.13255930338503;0.00492190346551614;-0.0847767707582046;0.343500011124969;-0.0856434060778033;0.0334696869769584;-0.337320120042215;-0.27057222231764;-0.22962164061735;0.0814803297305949;0.0948546743596388;-0.00571390330760088;0.0339772509651226;;0.0433703357617318;0.317722177888763;1;0.338862616701486
Hypothalamus (R);0.595919264630891;0.230422893234866;0.219005823619936;-0.0511430816330345;0.322447736440531;0.235509508681947;-0.0419888208884426;0.114508240021289;-0.138341846559096;0.00586958346273949;-0.320080112788824;0.0871509864696199;-0.108165237218948;-0.155287837806404;0.493959465855748;;0.293524735948363;0.588322642966826;0.338862616701486;1
