Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Cortical subplate (L);0.329606634977575;0.343154778474612;0.294644787457231;-0.0882035319798553;0.194614914906846;-0.0244571062853336;0.347365658281571;0.117457805006683;0.14383543530415;0.253290845815067;1;0.0388494963794212;0.258497344550899;-0.281707772113604;-0.153021738714531;;0.309234241446928;0.368090345090039;0.114979060538896;0.0690187492235831
Cortical subplate (R);0.244595010670686;0.156044022022645;-0.210470307363301;0.0975952086172076;0.00169806356282238;-0.0224385599557327;0.392212574813736;0.508213350496693;-0.0955970215520732;0.204354031372804;0.0388494963794212;1;0.443732700812014;0.180419505205188;-0.0329595802204295;;0.0655570746305075;-0.300981300436589;0.255638863039206;-0.0346140859710303
Striatum (L);0.302249592126144;0.153192288387271;-0.15474991529044;-0.0425288317500612;-0.00492891464699403;0.221154098354871;0.264626903080687;0.452956682394722;0.29501654868329;0.270141156833723;0.258497344550899;0.443732700812014;1;0.0532716774415798;0.0196202487171054;;0.138605821205621;0.0217627698804083;0.431222047720104;0.160126682720238
Striatum (R);-0.0349810043892425;-0.250363202187015;-0.210747512089611;-0.000843066645565341;-0.119532433453257;-0.123497184092066;0.0168569133635609;0.0612347710626813;-0.148943903964968;-0.116530776196532;-0.281707772113604;0.180419505205188;0.0532716774415798;1;-0.0711673233299411;;0.0088316620901209;-0.207761692209747;0.0401412733094603;-0.0522668931426934
Pallidum (L);-0.169033993070196;0.0122782491713832;-0.258385407032115;0.275277859321309;-0.0241736177571717;-0.0824561193515956;-0.129117769474619;-0.0631645213401315;-0.0127716508333309;0.0456917751503058;-0.153021738714531;-0.0329595802204295;0.0196202487171054;-0.0711673233299411;1;;0.453574314878296;0.320074491297055;-0.0242323708985583;0.246265875403408
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);-0.244141889854461;0.158242681602264;-0.0804016024389683;0.201498324555062;0.155087843971563;-0.0257711790733012;0.209797268986584;0.0773646426087517;-0.326740144608634;0.218792462721963;0.309234241446928;0.0655570746305075;0.138605821205621;0.0088316620901209;0.453574314878296;;1;0.369368155346745;0.21091388436513;0.190788404592656
Thalamus (R);0.00332725087549812;0.295596571866645;-0.0200231053628372;0.0633422834907925;0.555762650094847;0.27291419499813;-0.108520329241314;-0.0242851021255021;0.0552151926907228;0.247665548486657;0.368090345090039;-0.300981300436589;0.0217627698804083;-0.207761692209747;0.320074491297055;;0.369368155346745;0.999999999999999;0.270268238427396;0.282991467801687
Hypothalamus (L);0.04738850462151;0.451913824465153;-0.130321599021154;0.230821876351968;-0.128428894008676;0.155149356285822;0.23175412685502;0.271946765762961;-0.268019576950967;-0.110413388622368;0.114979060538896;0.255638863039206;0.431222047720104;0.0401412733094603;-0.0242323708985583;;0.21091388436513;0.270268238427396;1;0.198962825017544
Hypothalamus (R);0.275125797381571;0.26884124667568;-0.0592622692463819;0.0449182362074319;-0.0450439703931158;0.409589764334518;0.270158122550141;0.250378829546898;0.188448640432029;-0.0484602960746924;0.0690187492235831;-0.0346140859710303;0.160126682720238;-0.0522668931426934;0.246265875403408;;0.190788404592656;0.282991467801687;0.198962825017544;1
