Time (s),"Primary somatosensory area, barrel field (L)","Primary somatosensory area, barrel field (R)","Primary somatosensory area, lower limb (L)","Primary somatosensory area, lower limb (R)",Supplemental somatosensory area (L),Supplemental somatosensory area (R),Olfactory areas (L),Olfactory areas (R),Hippocampal formation (L),Hippocampal formation (R),Cortical subplate (L),Cortical subplate (R),Striatum (L),Striatum (R),Pallidum (L),Pallidum (R),Thalamus (L),Thalamus (R),Hypothalamus (L),Hypothalamus (R),"Primary somatosensory area, upper limb (L)","Primary somatosensory area, upper limb (R)","Primary somatosensory area, unassigned (L)","Primary somatosensory area, unassigned (R)"
273.610925,1.26229846511775,1.93473332803437,3.37465051809976,4.41703487108272,5.14370184953189,6.02844077287955,7.18465190221763,8.20695428869921,10.1335390011925,10.388832094657,11.6651934275186,12.2593376553843,13.2183162227549,14.1989855300673,15.1889380180346,16.0323894797583,17.4859004474268,18.0673498927109,18.9937136585619,19.8118015188,21.5034288706057,22.2123796532756,23.8771055920267,24.9852800276506
274.01095,1.04685995288055,1.89877254988061,2.98793313495911,3.95322035175072,4.95147458552376,5.52701704691118,6.54039559411083,7.67749964995168,9.35195315987496,10.3425755937896,10.9568591456132,12.0940961158118,13.1751662433628,13.7979675372585,15.2085383268958,16.0521089751243,17.252633969911,18.4235961089166,19.1595877792177,19.8590905385802,20.9975514499457,22.4163263021135,22.8227230925545,24.2706657625273
274.41095,1.15193551485004,2.55701601163997,3.16516461377205,4.45912042542195,5.35013059140506,5.66545192890719,7.47951528171139,7.54800418160844,9.78632532146525,10.1094737017541,11.082258699035,12.3055082546908,13.2376240342942,14.0174273138277,15.4258377990042,15.7301176692387,17.8531428163513,17.8053941233708,18.7362350167537,20.242063626444,21.1706355500184,22.2668524958239,23.4721355109276,24.8009307271452
274.810975,2.28476043572461,2.63145038606455,4.00428626442626,4.63463960831611,5.44595930754464,6.71551877069112,7.05326180715444,8.92046244222675,9.72618367848208,9.9883797679649,11.4391640107518,13.1342146363883,13.4402107394032,14.5237349677154,15.4801804668852,16.4837010506889,18.1752642480472,18.3655024947376,19.8375415774268,20.2750996700519,21.5704895397008,22.5129383742421,23.2205783766595,24.6270480919095
275.211,1.45566313073056,2.70165056016627,3.56613688438525,4.35708068028384,4.81157582006648,5.93421250543995,7.04648542098023,8.42276348484402,9.50960088167112,10.5001717650676,10.7137473356249,12.4516651289933,13.1469911215569,13.8696324731779,15.3907616406444,16.5609860572661,18.0092596360777,17.6292692106914,18.885478832931,20.3628179221837,21.4295063473793,22.0054484090566,23.7368061823682,24.9121983240961
275.611,0.685867608981902,2.01288761965339,2.86790815510519,3.78753462003487,4.49753200343758,6.59220675276509,7.38087274254368,7.92517287618243,10.0881008617964,10.1967532699807,11.2302451719874,12.4177064923481,13.2499655925755,13.4997174454663,14.9220569966959,15.7048231099375,17.1887199320975,17.873195828602,18.7418991120656,19.756069643838,20.5580917704139,21.5590120523848,22.713233344538,23.9174721898156
276.011025,0.873293108084669,2.08550114208622,3.18968470274834,4.38245038229642,4.64734071576781,5.86344591964158,7.31079305084705,7.72332449423563,9.6059819180919,10.65388643303,11.220168868094,12.0170278798749,12.8590930045413,13.6590536275137,14.948125018421,15.6935270771957,16.9125389752045,18.0020381316199,18.9076271573852,20.5660216640976,21.5919934689547,22.0395217303498,23.5058764704239,24.2107286587045
276.411025,1.0344977777581,1.67253541738889,2.69259684716722,3.70945670830999,5.06639449585272,5.51365588481905,6.68964813274213,7.82159813228591,9.48532026799993,10.4739198431946,11.5910760904862,11.3060319457722,13.013088874628,13.4390374477569,15.3687486557838,16.502142633686,16.855915137931,17.8602413091383,19.0676741673294,19.9705602819749,20.8876596178875,21.9251051507311,23.2326151762458,23.7495503920332
276.81105,1.37970265301732,2.40220535361087,3.72628565995771,4.63103736266144,5.37470884456545,5.80123796623936,8.72229583889508,8.97069657337621,9.63133282339641,10.6616100681927,11.4252641348044,12.3308018828518,13.4803099761806,14.3654327286029,15.7059695501387,16.4415455219568,18.3025590916257,18.8426101392089,19.1579481180135,20.5561887301607,22.0870941122348,22.5259263292069,24.1528702870426,24.1795852952607
277.211075,1.73060359169179,2.46483833058065,3.58882755014504,4.19607221293824,4.74119634308641,6.02380119447664,7.32978730327458,8.70204999318112,10.4756472019919,10.4096344702197,10.9323697374321,12.1410850946306,13.4762443934074,14.0231064154445,15.5274611939531,15.9945342330549,17.9178922264058,18.3213120887811,19.538059301109,20.2683235939156,21.4457661749474,22.6294043598059,23.3211397430291,24.771870072887
277.611075,1.23926377298861,2.6639744200733,3.60176010278692,4.19678420232884,5.52657354168017,6.37879169120489,7.19661145682518,8.84941260354325,9.72388446843091,10.2720617168719,10.8335180981983,11.9885667010362,13.4732032678674,14.4767049215131,14.6820677549007,15.9113089259025,17.6071899606856,18.2009614661665,19.1877156213294,19.4989123882458,21.1279423234834,22.9346041700452,23.3383042568303,24.7659285692649
278.0111,1.93355638738247,2.84627619557993,3.28105906254348,4.40784556498401,4.90437753313158,6.32628121813639,7.29176055820372,7.8853066747181,10.2790363111253,10.1294898301568,10.8052192729218,11.7591841422439,13.2109734567468,14.3650389997122,15.4377546526292,15.7240495574796,17.7530267746933,18.5932479289286,19.3664929713244,20.5468917942935,21.4582169532225,22.0635799332989,23.5325227921334,24.2399262134491
278.411125,0.993725156275056,2.20583622524103,3.15150509222947,3.67430320296427,4.70528657534275,6.02031790698786,7.23884436183,8.19060340920516,10.112722355309,10.3333328249022,11.2554883720572,11.8176040817888,13.2087768820978,13.8854195592716,15.2567459520318,16.1616155886932,16.8079643519146,19.0101237635004,18.4631498114545,19.9277199209308,21.2865073779963,22.1848669617057,22.7400968815055,24.0105689306382
278.811125,1.07468248012331,1.68070952294935,2.44595105222668,3.44624401501735,5.04839635083639,6.0647548419708,7.52710662736916,8.0192003840455,9.65423226260311,9.4185066378278,11.5227571350798,12.4038199611828,13.0646519897274,13.6175332861932,15.3227862097167,16.5770211525811,16.8495969421359,18.0842733202277,18.6656938761918,20.4831859667378,20.6132205363781,21.5915093511353,22.6723101738124,24.2941320325017
279.21115,1.79779889471511,2.84486451954116,3.4156174600317,4.17411919583429,4.8824579566807,6.99131535694014,7.39462738379114,7.69916735051391,10.0173830240024,10.4885035986368,10.995531286674,11.8444247642697,13.1598700854414,14.3461307445323,15.0807415044266,16.2779170732138,17.5516851840925,18.1965950049957,19.3671165154029,20.1239329715392,21.1460526591803,21.9717555679176,23.3395304745357,24.8583362803068
279.611175,1.86275789202394,2.61473201128578,3.56683849067038,4.18871187032591,4.81388862338257,6.40692732722523,6.85675432736301,8.44636761191456,10.4014099173591,10.0260385420385,11.5935989679928,12.9883844490134,14.1644135327288,14.4150060264599,15.2359261990369,15.9509584370491,17.518688162154,18.2879681569297,19.479182265513,20.0134989798374,21.1688470632543,22.0946224183781,23.0206361665539,23.9241742773669
