Matrix;Primary somatosensory area, barrel field (L) slice 1;Primary somatosensory area, barrel field (R) slice 1;Primary somatosensory area, lower limb (L) slice 1;Primary somatosensory area, lower limb (R) slice 1;Supplemental somatosensory area (L) slice 1;Supplemental somatosensory area (R) slice 1;Olfactory areas (L) slice 1;Olfactory areas (R) slice 1;Hippocampal formation (L) slice 1;Hippocampal formation (R) slice 1;Cortical subplate (L) slice 1;Cortical subplate (R) slice 1;Striatum (L) slice 1;Striatum (R) slice 1;Pallidum (L) slice 1;Pallidum (R) slice 1;Thalamus (L) slice 1;Thalamus (R) slice 1;Hypothalamus (L) slice 1;Hypothalamus (R) slice 1;Primary somatosensory area, upper limb (L) slice 1;Primary somatosensory area, upper limb (R) slice 1;Primary somatosensory area, unassigned (L) slice 1;Primary somatosensory area, unassigned (R) slice 1;Primary somatosensory area, barrel field (L) slice 2;Primary somatosensory area, barrel field (R) slice 2;Primary somatosensory area, lower limb (L) slice 2;Primary somatosensory area, lower limb (R) slice 2;Supplemental somatosensory area (L) slice 2;Supplemental somatosensory area (R) slice 2;Olfactory areas (L) slice 2;Olfactory areas (R) slice 2;Hippocampal formation (L) slice 2;Hippocampal formation (R) slice 2;Cortical subplate (L) slice 2;Cortical subplate (R) slice 2;Striatum (L) slice 2;Striatum (R) slice 2;Pallidum (L) slice 2;Pallidum (R) slice 2;Thalamus (L) slice 2;Thalamus (R) slice 2;Hypothalamus (L) slice 2;Hypothalamus (R) slice 2;Primary somatosensory area, upper limb (L) slice 2;Primary somatosensory area, upper limb (R) slice 2;Primary somatosensory area, unassigned (L) slice 2;Primary somatosensory area, unassigned (R) slice 2;Primary somatosensory area, barrel field (L) slice 3;Primary somatosensory area, barrel field (R) slice 3;Primary somatosensory area, lower limb (L) slice 3;Primary somatosensory area, lower limb (R) slice 3;Supplemental somatosensory area (L) slice 3;Supplemental somatosensory area (R) slice 3;Olfactory areas (L) slice 3;Olfactory areas (R) slice 3;Hippocampal formation (L) slice 3;Hippocampal formation (R) slice 3;Cortical subplate (L) slice 3;Cortical subplate (R) slice 3;Striatum (L) slice 3;Striatum (R) slice 3;Pallidum (L) slice 3;Pallidum (R) slice 3;Thalamus (L) slice 3;Thalamus (R) slice 3;Hypothalamus (L) slice 3;Hypothalamus (R) slice 3;Primary somatosensory area, upper limb (L) slice 3;Primary somatosensory area, upper limb (R) slice 3;Primary somatosensory area, unassigned (L) slice 3;Primary somatosensory area, unassigned (R) slice 3;Primary somatosensory area, barrel field (L) slice 4;Primary somatosensory area, barrel field (R) slice 4;Primary somatosensory area, lower limb (L) slice 4;Primary somatosensory area, lower limb (R) slice 4;Supplemental somatosensory area (L) slice 4;Supplemental somatosensory area (R) slice 4;Olfactory areas (L) slice 4;Olfactory areas (R) slice 4;Hippocampal formation (L) slice 4;Hippocampal formation (R) slice 4;Cortical subplate (L) slice 4;Cortical subplate (R) slice 4;Striatum (L) slice 4;Striatum (R) slice 4;Pallidum (L) slice 4;Pallidum (R) slice 4;Thalamus (L) slice 4;Thalamus (R) slice 4;Hypothalamus (L) slice 4;Hypothalamus (R) slice 4;Primary somatosensory area, upper limb (L) slice 4;Primary somatosensory area, upper limb (R) slice 4;Primary somatosensory area, unassigned (L) slice 4;Primary somatosensory area, unassigned (R) slice 4;Primary somatosensory area, barrel field (L) slice 5;Primary somatosensory area, barrel field (R) slice 5;Primary somatosensory area, lower limb (L) slice 5;Primary somatosensory area, lower limb (R) slice 5;Supplemental somatosensory area (L) slice 5;Supplemental somatosensory area (R) slice 5;Olfactory areas (L) slice 5;Olfactory areas (R) slice 5;Hippocampal formation (L) slice 5;Hippocampal formation (R) slice 5;Cortical subplate (L) slice 5;Cortical subplate (R) slice 5;Striatum (L) slice 5;Striatum (R) slice 5;Pallidum (L) slice 5;Pallidum (R) slice 5;Thalamus (L) slice 5;Thalamus (R) slice 5;Hypothalamus (L) slice 5;Hypothalamus (R) slice 5;Primary somatosensory area, upper limb (L) slice 5;Primary somatosensory area, upper limb (R) slice 5;Primary somatosensory area, unassigned (L) slice 5;Primary somatosensory area, unassigned (R) slice 5;Primary somatosensory area, barrel field (L) slice 6;Primary somatosensory area, barrel field (R) slice 6;Primary somatosensory area, lower limb (L) slice 6;Primary somatosensory area, lower limb (R) slice 6;Supplemental somatosensory area (L) slice 6;Supplemental somatosensory area (R) slice 6;Olfactory areas (L) slice 6;Olfactory areas (R) slice 6;Hippocampal formation (L) slice 6;Hippocampal formation (R) slice 6;Cortical subplate (L) slice 6;Cortical subplate (R) slice 6;Striatum (L) slice 6;Striatum (R) slice 6;Pallidum (L) slice 6;Pallidum (R) slice 6;Thalamus (L) slice 6;Thalamus (R) slice 6;Hypothalamus (L) slice 6;Hypothalamus (R) slice 6;Primary somatosensory area, upper limb (L) slice 6;Primary somatosensory area, upper limb (R) slice 6;Primary somatosensory area, unassigned (L) slice 6;Primary somatosensory area, unassigned (R) slice 6;Primary somatosensory area, barrel field (L) slice 7;Primary somatosensory area, barrel field (R) slice 7;Primary somatosensory area, lower limb (L) slice 7;Primary somatosensory area, lower limb (R) slice 7;Supplemental somatosensory area (L) slice 7;Supplemental somatosensory area (R) slice 7;Olfactory areas (L) slice 7;Olfactory areas (R) slice 7;Hippocampal formation (L) slice 7;Hippocampal formation (R) slice 7;Cortical subplate (L) slice 7;Cortical subplate (R) slice 7;Striatum (L) slice 7;Striatum (R) slice 7;Pallidum (L) slice 7;Pallidum (R) slice 7;Thalamus (L) slice 7;Thalamus (R) slice 7;Hypothalamus (L) slice 7;Hypothalamus (R) slice 7;Primary somatosensory area, upper limb (L) slice 7;Primary somatosensory area, upper limb (R) slice 7;Primary somatosensory area, unassigned (L) slice 7;Primary somatosensory area, unassigned (R) slice 7
Primary somatosensory area, lower limb (L) slice 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Primary somatosensory area, lower limb (R) slice 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Supplemental somatosensory area (L) slice 3;;;;;;;;;-0.0725509323861862;0.0115629954740984;;;;;;;;;;;;;;;;;;;;;-0.00670040235076776;0.248497773024427;0.202136623046414;0.177097916939253;-0.135024047426882;0.130756433058248;;;;;0.203222153663385;0.049537615039922;;;;;;;0.998893829472512;0.9962784418562;;;1;0.988241046633101;0.993413217442954;0.977574164788887;0.980497998406562;0.989433565925345;0.998018399131922;0.991076597639269;0.994150341699719;0.971297853784139;;;0.989526272294433;0.995923055986074;0.988307448989919;0.986349039729396;;;;;0.485233693941618;0.519728592214217;0.512999951389773;0.54299972244892;0.20382520324885;0.315934387491424;0.176449541085253;0.367925882406746;0.402870024926553;0.146404145590551;0.111810203809742;0.309673289469382;0.361141387728356;0.407246970701655;0.165931112734484;0.122121115403998;0.443453372266738;0.357018196165591;0.312088647138344;0.221676204145466;0.414323665055089;0.491171372591228;0.504208284026139;0.47058364667666;;;;;0.225079813110992;0.0687113122946374;0.145713936594904;0.115845303913182;-0.24323433744778;-0.0439391972862389;0.138903031690799;0.0365612424675849;0.152595692206584;0.15988167289924;0.106485735709179;0.194738134059593;;;0.0426102909200969;0.249838476756375;0.163420910129085;0.153792250675435;0.0661679288738036;0.112702708338861;;;;;0.138171750638374;;0.0692758194389159;-0.0127294596946983;0.133787767147363;0.0470482450753554;0.15076578021054;-0.108796263409553;-0.00822459972227875;-0.00902695121872596;-0.0202385241081747;-0.0384128279888057;;;;;;;;;;;;;;;-0.18624458557265;-0.13904684808373;;;-0.0365184182936952;;-0.116407376699816;-0.132915621954339;;;;;;;;;;
Supplemental somatosensory area (R) slice 3;;;;;;;;;-0.0648753763674356;0.0103797288974977;;;;;;;;;;;;;;;;;;;;;-0.0116898024595432;0.232071774718239;0.158245263392224;0.142894460570998;-0.130621793582641;0.122890761799826;;;;;0.181805712362383;0.0418033708234857;;;;;;;0.98679324780926;0.991286624218727;;;0.988241046633101;1;0.988708151803192;0.974038112897916;0.981152123649541;0.987928738048495;0.984570849964668;0.984064821711084;0.984057246675716;0.972247627507454;;;0.989559517820548;0.988053755238491;0.981114295841005;0.977434856821114;;;;;0.510692179988553;0.545208457977109;0.540682323806236;0.567154158957605;0.231181287881785;0.331571099012501;0.172334517573828;0.380173970871835;0.399838012140518;0.16075345019807;0.123617433879533;0.318809470264661;0.389903608665006;0.443753212418457;0.193328509477768;0.0976919114392521;0.473497805633798;0.342257806720944;0.332344665609102;0.235847659580799;0.445663524880936;0.511792518371289;0.534895337689404;0.505674213727103;;;;;0.240295159133855;0.0728355451480538;0.167474102966886;0.138408729601553;-0.230475916071916;-0.0383267697448913;0.144284096238145;0.0577878484956654;0.169987424812523;0.180825060176256;0.111332347152335;0.193579619458907;;;0.0575525321330826;0.276376057451171;0.185914251443674;0.172019253236747;0.0690760844347919;0.135283468359875;;;;;0.14346761989508;;0.0618165592155248;-0.0217949974017796;0.143359737829928;0.0577010370878853;0.168902052636782;-0.102504054674988;0.00741326998777033;0.0179416948544203;0.0154411479976296;-0.0365900265926978;;;;;;;;;;;;;;;-0.224363716918501;-0.168336995212238;;;-0.0356880132070826;;-0.127001177602009;-0.12608881788021;;;;;;;;;;
Olfactory areas (L) slice 3;;;;;;;;;-0.0579049447189151;0.0247861121118869;;;;;;;;;;;;;;;;;;;;;0.00132293471660394;0.243294545537159;0.186654121455875;0.166594778798992;-0.143299847831476;0.138172332747682;;;;;0.198000515810849;0.0311688410871512;;;;;;;0.992575362504335;0.992260706421571;;;0.993413217442954;0.988708151803192;1;0.97551140268222;0.977933303431985;0.990922180819114;0.993157920549167;0.986421016241667;0.989028100662205;0.971822538372047;;;0.986038620133476;0.993080823610817;0.984795930510333;0.98367755237395;;;;;0.494456986944581;0.530367458913129;0.518466704670887;0.549622266483105;0.216287421078467;0.331964822125345;0.179883451077869;0.372767833075009;0.402889786915534;0.160222800786692;0.100377429784336;0.307655634648205;0.371050125638279;0.414038948627594;0.177530153590651;0.120746685185702;0.445583330677917;0.346779210736513;0.322831526627602;0.223462759406195;0.426838758433919;0.491897368543982;0.518103995722549;0.48448775184174;;;;;0.223737557215118;0.0735589914506485;0.153068979983692;0.115643206704233;-0.256360405408176;-0.0271266164039547;0.141713030799628;0.0513672030543369;0.156141794593332;0.164222018297173;0.0931548064504404;0.197633884713203;;;0.0380091996059603;0.253417855121611;0.170738280196162;0.156379308900878;0.0621729115564437;0.11705903635334;;;;;0.149328502927398;;0.0683007213055589;-0.020162163780828;0.131414946154032;0.0476368396261145;0.151470908861244;-0.119836011455761;-0.00988429566699054;-0.00672299343994902;-0.00191580638924787;-0.0277087908128612;;;;;;;;;;;;;;;-0.202632477354689;-0.151238920032777;;;-0.0270349355881755;;-0.121344283033402;-0.12953729899199;;;;;;;;;;
Olfactory areas (R) slice 3;;;;;;;;;-0.121923964764228;0.00687999520363823;;;;;;;;;;;;;;;;;;;;;0.0151104700482063;0.280112528513835;0.179077285422358;0.188654261711522;-0.136514330913149;0.145841218085207;;;;;0.20362749798737;0.0585272183772097;;;;;;;0.976194688095865;0.979200419453567;;;0.977574164788887;0.974038112897916;0.97551140268222;0.999999999999999;0.967692442119564;0.974089636450515;0.975710030974435;0.971269641719375;0.97338422788124;0.964729771441995;;;0.975706254781289;0.975710181722336;0.973872284187296;0.969236523588914;;;;;0.493132349214408;0.534451736391037;0.51900944392475;0.553211371213467;0.211361811473861;0.308093002004479;0.165170310326981;0.36571438404868;0.424547699505459;0.154961749982708;0.125934048196939;0.291136613423018;0.388478196068264;0.417970654259951;0.162383556570841;0.0985378065022009;0.46106565150656;0.339952889982373;0.349311977754971;0.218111773551625;0.420175629372189;0.491330716997082;0.512371093486759;0.480889015153205;;;;;0.257884831450938;0.0829116272950988;0.177795839627133;0.142027286722614;-0.244472521116358;-0.0484566680629741;0.153216838845851;0.0645291427055593;0.183120227710526;0.19125127854364;0.111598458683738;0.211603277046694;;;0.069650062005836;0.263254202863437;0.199126524589138;0.176900659432407;0.0833429688725403;0.14398160028575;;;;;0.158565634330914;;0.0454420840805895;-0.0393970755411077;0.131200409060106;0.0668787851301618;0.127800702636609;-0.119330501544443;-0.0125574650892002;0.0214663794720947;0.000512374963937531;-0.0650971584692105;;;;;;;;;;;;;;;-0.215380905053985;-0.151084434543341;;;-0.0325998481326381;;-0.0768942484224419;-0.161763706387094;;;;;;;;;;
Hippocampal formation (L) slice 3;;;;;;;;;-0.059891907182963;-0.00928496169192273;;;;;;;;;;;;;;;;;;;;;-0.00580776461140504;0.256877664490314;0.200321793051808;0.186281278648565;-0.11399379686253;0.151321918038269;;;;;0.231503988209893;0.0795845758229385;;;;;;;0.979840540431949;0.982758010627891;;;0.980497998406562;0.981152123649541;0.977933303431985;0.967692442119564;1;0.979487492988681;0.973741271411537;0.974518525429021;0.972499002891329;0.973279875135532;;;0.986180872068284;0.978631213646277;0.9760263921307;0.964540015508735;;;;;0.533252712554447;0.558839215479255;0.562536235208024;0.586425383294653;0.224039064299954;0.331495473965751;0.16943332934317;0.372722419989548;0.438265424644353;0.149583022427188;0.137147170427295;0.340606562532247;0.400701745709149;0.449997894513301;0.215112420418911;0.117122875957416;0.486749635792233;0.354917329574062;0.34809066347539;0.237045486477438;0.464112191799566;0.530416896823166;0.540575332569673;0.511072791895624;;;;;0.266846664262793;0.107580106907547;0.212543647210768;0.174814606670019;-0.240507434232935;-0.0507605956194512;0.171496877941539;0.0573954456160059;0.222650838334949;0.234192772765525;0.143302896560115;0.247712734999132;;;0.0901223740453946;0.307498513434273;0.225295703796662;0.219536381641026;0.112485441978138;0.180714167528778;;;;;0.145771862542423;;0.0933088280546648;0.00640625645210395;0.180672473937998;0.0650325856892972;0.158950365680002;-0.0688805039398147;0.0505757352030028;0.0422197239975285;0.0229538235259145;-0.0117434221802195;;;;;;;;;;;;;;;-0.21412590258952;-0.188691473842914;;;-0.0468618252844377;;-0.115476481977508;-0.139108226679944;;;;;;;;;;
Hippocampal formation (R) slice 3;;;;;;;;;-0.075216711305776;0.0108579073541571;;;;;;;;;;;;;;;;;;;;;0.0172005381982855;0.234319839335127;0.191135759067533;0.181530625539057;-0.170488325532206;0.149216546980479;;;;;0.217738843589227;0.0570022722290747;;;;;;;0.988232255659644;0.990019195665866;;;0.989433565925345;0.987928738048495;0.990922180819114;0.974089636450515;0.979487492988681;1;0.988152530265038;0.984082666340565;0.98501734555568;0.969164505312595;;;0.983508767310591;0.990125318763373;0.982152425780979;0.980288289555516;;;;;0.501769485625994;0.542017271984608;0.523020468543804;0.549681539900605;0.222570121753338;0.34050613965376;0.175551696645261;0.379187841248284;0.418706735798546;0.161064860657852;0.100715979078338;0.313810092838056;0.389562105771526;0.413677955192214;0.197291027555432;0.101734134973754;0.469653689717065;0.345398146197319;0.326840060218091;0.233597233504133;0.434079130750036;0.498180810407554;0.52171411509296;0.500968277447686;;;;;0.241658757179384;0.0784351622622303;0.157749093293977;0.118642067210846;-0.246013336439728;-0.0268661937371229;0.140727750778071;0.0565186285254677;0.160837432856935;0.170937920360981;0.101519299916515;0.188161575893555;;;0.0572284211594829;0.276551388875414;0.180846587167919;0.166130847640151;0.0825688812694034;0.119155650652026;;;;;0.133737262373887;;0.0531873360273695;-0.0408907740191811;0.125227271607645;0.0553202403876889;0.151768247364586;-0.103947682006423;-0.00767030488408139;-0.000896459618641425;-0.00159390843659382;-0.046534049004949;;;;;;;;;;;;;;;-0.187153076335018;-0.133897544566344;;;-0.0442849246126231;;-0.127525113242555;-0.148393483406081;;;;;;;;;;
Cortical subplate (L) slice 3;;;;;;;;;-0.0710715999138202;0.0179607638862746;;;;;;;;;;;;;;;;;;;;;-0.000571043232725608;0.247667261473707;0.208097170584165;0.181378945611421;-0.142107379315573;0.119951165943097;;;;;0.20176524170452;0.0397619995559816;;;;;;;0.998284869774492;0.994092754151391;;;0.998018399131922;0.984570849964668;0.993157920549167;0.975710030974435;0.973741271411537;0.988152530265038;1;0.990069290614064;0.993944232696005;0.967475715628751;;;0.984860866019003;0.99609642147691;0.985510531419257;0.986851932145128;;;;;0.470909956900558;0.511011632676586;0.490695060017353;0.528335308547224;0.190714569977771;0.30373656654894;0.181514781859738;0.361374445095072;0.395434974658577;0.143904835753126;0.0999653221447665;0.294775462430747;0.34931277243818;0.388072927575314;0.155090964806392;0.123858454601937;0.429738719623409;0.352962628172801;0.302638000558468;0.219670813317222;0.39351996081976;0.475718377758764;0.492814376291399;0.457711336088537;;;;;0.21685949749936;0.0562396824056434;0.128881648253755;0.0974200794815807;-0.248872852301856;-0.0325069773229218;0.130176311461489;0.0248042580745362;0.135168926690287;0.140973245972007;0.0995652658101759;0.182040296308928;;;0.0360773048332628;0.232192262817617;0.145493850825262;0.135702337033094;0.0589136433887865;0.0891889633199665;;;;;0.147557785175491;;0.0535439901066996;-0.0188629407025254;0.121384759435937;0.0414894076677849;0.152507924792085;-0.11889888958351;-0.0279324633926597;-0.0223443240525204;-0.0291637730685297;-0.0443971770953507;;;;;;;;;;;;;;;-0.172817648131353;-0.135134460656726;;;-0.0218857684579977;;-0.122251797597797;-0.131523640350981;;;;;;;;;;
Cortical subplate (R) slice 3;;;;;;;;;-0.09194718053474;0.0115965360914064;;;;;;;;;;;;;;;;;;;;;-0.0119698742450813;0.276336454781209;0.202937053783535;0.172706318404553;-0.129900409689323;0.133148510651387;;;;;0.204026375497466;0.0434250924626675;;;;;;;0.991976793256843;0.990029502391973;;;0.991076597639269;0.984064821711084;0.986421016241667;0.971269641719375;0.974518525429021;0.984082666340565;0.990069290614064;1;0.986355172053404;0.971735016344749;;;0.982951175206574;0.989890651812491;0.979904864355934;0.978929831994427;;;;;0.4849177506685;0.514182182804665;0.507887962266193;0.54187131826899;0.195348877239644;0.311427962563411;0.175102417356317;0.365971097098585;0.399333823064789;0.158406746140678;0.112044162666074;0.30672387364132;0.35854406619715;0.407147652083398;0.16790101684834;0.135724002057737;0.442300542514801;0.33638857058537;0.313080954058929;0.233364515642491;0.405799481736345;0.482113539200423;0.507426301911572;0.4723049371559;;;;;0.232101180633276;0.0682904251874819;0.150667070746962;0.114207943174819;-0.253856533501985;-0.0250361346249412;0.134842920759791;0.0391291159218815;0.149224852360973;0.160977062901954;0.110143097700562;0.182570763846097;;;0.05267619198146;0.256823370136607;0.162902184381284;0.154767831841525;0.0578208287285326;0.116966631343039;;;;;0.139053809710899;;0.0574675578063571;-0.010053751189927;0.135035971276609;0.0528093483048544;0.148941705937323;-0.128501183142976;-0.0194090150562547;-0.00950840945153724;-0.0331364489301782;-0.0421802896321843;;;;;;;;;;;;;;;-0.188564746650101;-0.149984917593999;;;-0.0245517744751549;;-0.126923918584145;-0.142986804267467;;;;;;;;;;
Striatum (L) slice 3;;;;;;;;;-0.0706631184820153;0.0311939708421741;;;;;;;;;;;;;;;;;;;;;-0.00749983380357358;0.237067731985818;0.18890925598986;0.164790788330788;-0.129267054910744;0.118739095597021;;;;;0.203876687190336;0.0364487219626093;;;;;;;0.994724512402895;0.990174013281187;;;0.994150341699719;0.984057246675716;0.989028100662205;0.97338422788124;0.972499002891329;0.98501734555568;0.993944232696005;0.986355172053404;1;0.964605688434835;;;0.983105086940937;0.992236232063445;0.983937694714468;0.980364020924153;;;;;0.471467292501003;0.497049756022974;0.492323138723083;0.525155918659012;0.188285059368429;0.294808931436521;0.156179595037995;0.35045028734266;0.385664270394215;0.149665469374567;0.100273464149399;0.299366627248027;0.356024166909876;0.387673877091306;0.168227738865912;0.121056623533889;0.426994865877916;0.342763801130389;0.293017089917505;0.222475658104346;0.394298070582864;0.470860312627576;0.487932368104626;0.454949132684781;;;;;0.207248056703025;0.0371073818197578;0.107664295904857;0.0841733864015059;-0.248299503855815;-0.0514447743340214;0.121402234113488;0.0199654765345298;0.122334780016582;0.125572935659815;0.0915978444499375;0.168254410008704;;;0.0359594226777791;0.231534047893275;0.13345573507844;0.119314541111679;0.0338644020856342;0.0752189735536734;;;;;0.142557396556594;;0.0288647650266934;-0.0254385669637013;0.102180657215168;0.0237876818610783;0.142649137920089;-0.125342005124459;-0.0367952073857663;-0.0236645098144505;-0.0186985436133666;-0.0449551226897758;;;;;;;;;;;;;;;-0.172737662758143;-0.127794073679822;;;-0.0330590222443299;;-0.122461793679022;-0.122140607488361;;;;;;;;;;
Striatum (R) slice 3;;;;;;;;;-0.0782543895071277;0.0198530400700493;;;;;;;;;;;;;;;;;;;;;-0.0127812280299098;0.274062911241679;0.162560925130641;0.162260630650612;-0.156675248904844;0.165025381488852;;;;;0.216104059760604;0.0695589520976748;;;;;;;0.971252037679112;0.974669564639587;;;0.971297853784139;0.972247627507454;0.971822538372047;0.964729771441995;0.973279875135532;0.969164505312595;0.967475715628751;0.971735016344749;0.964605688434835;1;;;0.969529741093923;0.970521297777356;0.965096855250418;0.956803757596799;;;;;0.497278076967079;0.534472264776368;0.52607812697019;0.554745173362736;0.214095044670485;0.328816967981154;0.16119215950322;0.354921616995521;0.419970816141695;0.209962941771056;0.155267642846214;0.31371910023594;0.370259381209566;0.416408393826072;0.144910436396566;0.112530106696273;0.455358688365719;0.334969123163938;0.341623496535277;0.209230598565884;0.424009481428272;0.497882532078728;0.535048445372155;0.476239645182104;;;;;0.279341105837597;0.0801254095272007;0.178511572984203;0.152597085474732;-0.232231737214155;-0.0161204755843981;0.140454476504256;0.0590916631247039;0.179978386272866;0.207164268305769;0.118816994564158;0.224359133198664;;;0.0914583892179223;0.297879526199464;0.203851999843989;0.182450848884206;0.0950645584632355;0.148731237307721;;;;;0.178710979669581;;0.0564934941296263;-0.00732533378314484;0.175735397399315;0.0761135983490774;0.102120938079084;-0.125705059053297;0.0148554804483776;0.00941645327318578;0.0099662177332155;-0.0295819584017726;;;;;;;;;;;;;;;-0.211082795635228;-0.183000286916383;;;0.00141162435106341;;-0.110912937835411;-0.179482904556893;;;;;;;;;;
Pallidum (L) slice 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pallidum (R) slice 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thalamus (L) slice 3;;;;;;;;;-0.0764205900437531;0.00689622167471793;;;;;;;;;;;;;;;;;;;;;-0.019219717699607;0.257287494298261;0.178653089031545;0.158964246475836;-0.116629874179439;0.126628606211064;;;;;0.198828749124866;0.0468110744543398;;;;;;;0.988799426537228;0.991943005439151;;;0.989526272294433;0.989559517820548;0.986038620133476;0.975706254781289;0.986180872068284;0.983508767310591;0.984860866019003;0.982951175206574;0.983105086940937;0.969529741093923;;;1;0.988395765816565;0.986561075006155;0.978780604151543;;;;;0.516975308986895;0.537902447509309;0.540660370389546;0.573965791823931;0.212461428313559;0.309884268591171;0.183585767265813;0.367056002092209;0.413518028220692;0.142262218031727;0.120670935183983;0.338934490175453;0.383331843221837;0.434935433422742;0.19938781476018;0.132871207375129;0.460717041787459;0.354669655085491;0.331502878919774;0.22184821331571;0.454072745307293;0.509567910100006;0.521426408166088;0.492833966335529;;;;;0.245069450496331;0.0963846287088416;0.178391125340666;0.152789715183822;-0.241268266038821;-0.0302111367625076;0.139664568886261;0.0715154033103883;0.184707526164412;0.199382345663846;0.124490297266768;0.213726707984884;;;0.073834462689828;0.293279057389488;0.198674974196153;0.189933903194914;0.0886835395203355;0.154475782568362;;;;;0.133357169835047;;0.0791175078507818;-0.01154175980041;0.160228118758447;0.0626815928507855;0.16232230831064;-0.0895153021500501;0.0234786413368558;0.0270150029603266;0.0127219497419799;-0.0149193001848885;;;;;;;;;;;;;;;-0.224330143238113;-0.173863000801619;;;-0.0496323248279482;;-0.113601048550487;-0.112558098424798;;;;;;;;;;
Thalamus (R) slice 3;;;;;;;;;-0.0678082720109994;0.0145156345599688;;;;;;;;;;;;;;;;;;;;;-0.00582184175645725;0.248478972404733;0.205372133250933;0.177987224327531;-0.13962895303091;0.130256030463789;;;;;0.204404030059282;0.0476482240514472;;;;;;;0.996381241662767;0.994886017697432;;;0.995923055986074;0.988053755238491;0.993080823610817;0.975710181722336;0.978631213646277;0.990125318763373;0.99609642147691;0.989890651812491;0.992236232063445;0.970521297777356;;;0.988395765816565;1;0.988183340176528;0.983039519378031;;;;;0.488532234041953;0.529148323394514;0.509581303155741;0.546810265360194;0.193810205763232;0.304719873568553;0.175680042130385;0.369352419895962;0.407159652524155;0.1519150689494;0.114722799447383;0.309693686832573;0.370127847625907;0.406918226715596;0.183916658770948;0.122739136158377;0.451756051059332;0.36121966516452;0.324182909050469;0.232834679601406;0.413626283633539;0.492598577233253;0.511686183342843;0.476931762927043;;;;;0.237644848070549;0.0662914960054428;0.148698190964191;0.119531390572121;-0.240855135395548;-0.0250812814448057;0.130527425536407;0.0444927368311965;0.150554022899115;0.158500388489255;0.106599197695673;0.18746208134572;;;0.0471059104732238;0.251560002613564;0.164035748332978;0.15588075257067;0.0713551459883196;0.110917755605944;;;;;0.145627267449268;;0.0617635146955505;-0.0224673550581111;0.138717815216574;0.0578025172487145;0.152782897857589;-0.113597945970975;-0.00867388505795018;-0.00124044221037666;-0.0147158580404426;-0.0358108793840767;;;;;;;;;;;;;;;-0.18981143591064;-0.148339906967922;;;-0.038842424831838;;-0.118926175917643;-0.13747792413499;;;;;;;;;;
Hypothalamus (L) slice 3;;;;;;;;;-0.093648998674242;-0.0112416187297996;;;;;;;;;;;;;;;;;;;;;0.00610938688164039;0.231610852090747;0.175214298217073;0.168181532463503;-0.138496353315319;0.139644580668109;;;;;0.199943437424349;0.0386797763770205;;;;;;;0.987449200764356;0.98838761742101;;;0.988307448989919;0.981114295841005;0.984795930510333;0.973872284187296;0.9760263921307;0.982152425780979;0.985510531419257;0.979904864355934;0.983937694714468;0.965096855250418;;;0.986561075006155;0.988183340176528;1;0.975356618647788;;;;;0.49577758171962;0.534926971440511;0.53349100249246;0.562031034048433;0.197140974299842;0.324108069892576;0.179717995541913;0.372868582006189;0.415608590402726;0.137819779752606;0.108966009912165;0.332211625700126;0.386109614432267;0.41362621907669;0.168338768586026;0.131178254017963;0.449680910492336;0.355428126769839;0.339568881488738;0.223674188001202;0.431985667530934;0.502936277438515;0.515424941674181;0.483687196153088;;;;;0.236994274183451;0.0709524724641265;0.172115789124277;0.140580659969382;-0.228086829694656;-0.0364357399666952;0.151391924436331;0.0781804051941076;0.16872710620192;0.182144896715373;0.110393305981332;0.215864399938823;;;0.0569843132107995;0.257337114053852;0.183538188063411;0.174489856411809;0.0649539717403709;0.137454512064356;;;;;0.142743567398384;;0.0742268185254623;-0.000874369419868218;0.136835267936706;0.0584541418843924;0.158912320704372;-0.0835405049154938;0.00341507428295021;0.0186976656745102;0.00251668247581474;-0.012584324532798;;;;;;;;;;;;;;;-0.209652442691766;-0.148082509351501;;;-0.0356840196142067;;-0.101033801923185;-0.125795871710817;;;;;;;;;;
