CBV SIGNALS IN TIME

Time	Primary somatosensory area, barrel field (L)	Primary somatosensory area, barrel field (R)	Supplemental somatosensory area (L)	Supplemental somatosensory area (R)	Olfactory areas (L)	Olfactory areas (R)	Hippocampal formation (L)	Hippocampal formation (R)	Cortical subplate (L)	Cortical subplate (R)	Striatum (R)	Thalamus (L)	Thalamus (R)	Hypothalamus (L)	Hypothalamus (R)	
127.599999999981	0.668234410252339	2.19060479613081	nan	nan	2.88878111100828	4.42934508173521	4.19170628603031	6.05013115337781	6.56041665622247	8.09551116553574	8.89593523676337	10.0371761349177	nan	11.7476923902398	nan	
128.199999999981	0.780043461155492	2.27796315644335	nan	nan	3.07414144210723	4.2589617384904	4.15033317574019	5.92701427236968	6.49400830626225	8.05743274091995	8.89006884092741	9.95985432970345	nan	11.6452135182779	nan	
128.799999999981	0.891852512063025	2.36458026240788	nan	nan	3.25950177321022	4.19646995726688	4.19887932327015	5.88445987221573	6.72730603536212	8.08900955253117	8.94859506074756	9.92517351593047	nan	11.5427346463141	nan	
129.399999999981	1.00366156297056	2.45119736837239	nan	nan	3.44486210431322	4.13397817604678	4.24742547080295	5.80274429843711	6.96855537035233	8.09432302581662	9.00712128056975	9.89049270215884	nan	11.4402557743504	nan	
129.999999999981	1.11547061387809	2.5378144743369	nan	nan	3.63022243541621	4.07148639482668	4.29597161833575	5.72102872465726	7.22404902749467	8.10242340452084	9.06564750039193	9.85581188838721	nan	11.3377769023866	nan	
130.599999999981	1.22727966478562	2.62443158030141	nan	nan	3.8155827665192	4.00899461360658	4.35245155569832	5.66151254192636	7.42963297499664	8.16153247900752	9.14601310176974	9.82663820741674	nan	11.2352980304229	nan	
131.199999999981	1.24245057924677	2.52051827456844	nan	nan	3.76378221835788	4.3507885212191	4.42770497420445	5.6261736987645	7.66651456483009	8.23071483118999	9.2251077538097	9.89433938847508	nan	11.1578534305518	nan	
131.79999999998	1.25762149370481	2.41966766061994	nan	nan	3.7119816701889	4.64092393362271	4.36838217744584	5.6271998096673	7.64315047163658	8.21472172908689	9.23248169479968	10.0770167844808	nan	11.0804088306815	nan	
132.39999999998	1.27279240816284	2.31881704667154	nan	nan	3.66018112201992	4.93105934602463	4.30905938068286	5.682964959271	7.62052959381969	8.27054687825786	9.23985563578732	10.2596941804902	nan	11.0029642308112	nan	
132.99999999998	1.28796332262087	2.21796643272314	nan	nan	3.60838057385094	5.22119475842656	4.24973658391988	5.7387301088765	7.57754197068733	8.32753641977146	9.24722957677497	10.4423715764997	nan	10.9255196309409	nan	
133.59999999998	1.3031342370789	2.11711581877473	nan	nan	3.55658002568196	5.51133017082849	4.19549438617609	5.84812282775214	7.56037446415626	8.36419047287835	9.22442459867532	10.7285564452602	nan	10.8480750310706	nan	
134.19999999998	1.22587497021532	2.08115672704291	nan	nan	3.39397085052664	5.33876213746419	4.1441797398117	6.01805349896271	7.45566520747583	8.36712400441072	9.08324420730526	10.7854615978109	nan	10.9244383025441	nan	
134.79999999998	1.14861570334868	2.03994826111348	nan	nan	3.23136167536766	5.15069338987478	4.16457913477987	6.07203414669034	7.47205969793809	8.43767948558283	8.9985532234375	10.6013566081261	nan	11.0008015740227	nan	
135.39999999998	1.07135643648204	1.99873979518387	nan	nan	3.06875250020868	4.96262464228486	4.18497852975042	6.07125431203409	7.49100213559166	8.45507987075963	8.9138622395716	10.4172516184333	nan	11.0771648455013	nan	
135.99999999998	0.994097169615404	1.95753132925426	nan	nan	2.9061433250497	4.77455589469493	4.20537792472097	6.07047447737604	7.5173331080896	8.46132075893305	8.82917125570572	10.2331466287405	nan	11.1535281169799	nan	
136.59999999998	0.916837902748767	1.91632286332465	nan	nan	2.74353414989072	4.586487147105	4.20149042942095	5.98420246019561	7.53693586086261	8.4753006877367	8.7687661924477	9.92836649601275	nan	11.2298913884585	nan	
137.19999999998	0.947089965118083	1.96269752256401	nan	nan	2.85955153429055	4.64359015834871	4.20678988717406	5.78065413890862	7.52554482372677	8.47398285036754	8.78093190616369	9.79699345237004	nan	11.3307440238462	nan	
137.79999999998	0.977342027491033	2.00655322370918	nan	nan	2.9755689186998	4.7104274083081	4.26779960012704	5.60509418332964	7.47678225471367	8.43242788025377	8.75736057400462	9.94364605540677	nan	11.4315966592347	nan	
138.399999999979	1.00759408986398	2.05040892485426	nan	nan	3.09158630310905	4.77726465826781	4.32880931308191	5.50262311060791	7.41503706552348	8.38669767227278	8.73378924184433	10.090298658453	nan	11.5324492946232	nan	
138.999999999979	1.03784615223693	2.09426462599935	nan	nan	3.20760368751829	4.84410190822753	4.38981902603678	5.40015203788868	7.36467865594029	8.34875535947525	8.71021790968404	10.2369512614991	nan	11.6333019300117	nan	
139.599999999979	1.06809821460989	2.13812032714443	nan	nan	3.32362107192754	4.91093915818725	4.47237825331438	5.29172230612302	7.33096813694718	8.30447921796539	8.69750479642604	10.4618844424114	nan	11.7341545654003	nan	
140.199999999979	1.10020881387688	2.11291913555184	nan	nan	3.34228713884379	4.97157213668151	4.53283847188902	5.41919727168143	7.34252623837606	8.25994533868853	8.76525650606072	10.7335164191334	nan	11.5911389795193	nan	
140.799999999979	1.13231941314395	2.09863084661205	nan	nan	3.36095320575667	5.05902484398517	4.50543512572723	5.55160881851522	7.39355235722342	8.24644458079718	8.78883410305306	10.7788474224084	nan	11.44812339363	nan	
141.399999999979	1.16443001241101	2.08434255767264	nan	nan	3.37961927266955	5.14647755128976	4.47803177956239	5.6785467098034	7.45685171657052	8.24322148121903	8.81241170004385	10.8241784256755	nan	11.3051078077406	nan	
141.999999999979	1.19654061167807	2.07005426873323	nan	nan	3.39828533958242	5.23393025859435	4.45062843339755	5.8054846010914	7.50947105558116	8.24003760796839	8.83598929703465	10.8695094289426	nan	11.1620922218512	nan	
142.599999999979	1.22865121094513	2.05576597979382	nan	nan	3.4169514064953	5.32138296589895	4.41571177892897	6.04423060732379	7.60425414800671	8.26390608822587	8.83294712277887	10.9055078513697	nan	11.0190766359618	nan	
143.199999999979	1.12545926603314	2.07373269126504	nan	nan	3.30892367108804	5.14767142147585	4.37791257878096	6.03714042753959	7.62859213236383	8.30050554409483	8.72965827258055	10.707655245918	nan	11.1110352919852	nan	
143.799999999979	1.02226732111638	2.08049454456586	nan	nan	3.20089593567631	4.95237848321974	4.36469357809717	6.06346691621271	7.65247676262026	8.28466923846218	8.71363614749818	10.623614818457	nan	11.2029939480168	nan	
144.399999999979	0.91907537619961	2.08725639786628	nan	nan	3.09286820026457	4.75708554496286	4.35147457741425	6.01577045983013	7.67414880648903	8.30191843594092	8.69761402241892	10.539574391	nan	11.2949526040485	nan	
144.999999999978	0.815883431282844	2.0940182511667	nan	nan	2.98484046485284	4.56179260670599	4.33825557673133	5.96807400344488	7.70257704748708	8.32231067288846	8.68159189733965	10.4555339635431	nan	11.3869112600801	nan	
145.599999999978	0.712691486366075	2.10078010446712	nan	nan	2.8768127294411	4.36649966844911	4.33257629396838	5.81652879925533	7.64481190246844	8.35136533700778	8.67489136664337	10.3292514364627	nan	11.4788699161118	nan	
146.199999999978	0.592786259224132	2.16872599661098	nan	nan	2.98249546177145	4.24580685634135	4.34823716712575	5.80680706752566	7.69409891374089	8.35892313362829	8.75727758568859	10.4837716316257	nan	11.6089938070222	nan	
146.799999999978	0.472881032081585	2.24591284510711	nan	nan	3.08817819410952	4.11708082223789	4.33929942788939	5.79755367733848	7.63140544296703	8.43362435065199	8.80749982846304	10.3616074951573	nan	11.7391176979341	nan	
147.399999999978	0.352975804939034	2.32309969360357	nan	nan	3.19386092644759	3.98835478813413	4.33036168865214	5.83692562332218	7.56342590073043	8.49819025071446	8.85772207123631	10.2394433586789	nan	11.8692415888458	nan	
147.999999999978	0.233070577796487	2.40028654210003	nan	nan	3.29954365878565	3.85962875403037	4.32142394941489	5.87629756930764	7.48111880925838	8.55434265553654	8.90794431400959	10.1172792222005	nan	11.9993654797577	nan	
148.599999999978	0.11316535065394	2.4774733905965	nan	nan	3.40522639112372	3.73090271992662	4.29723096507426	6.03602111427883	7.45299991589883	8.52337887808022	8.95354087620058	10.0290264490111	nan	12.1294893706695	nan	
149.199999999978	0.173774707557409	2.46806695592018	nan	nan	3.38756373431755	3.86876417773612	4.24543081205353	6.12615213117754	7.39069981230718	8.51888167044737	8.99975510226885	9.66288057655058	nan	12.0426878374347	nan	
149.799999999978	0.23438406446753	2.4512233298686	nan	nan	3.36990107750683	4.01075243903842	4.28040171576464	6.1321402458525	7.34198214804264	8.47666082534549	9.00934127585719	9.65026443674928	nan	11.9558863041919	nan	
150.399999999978	0.294993421377648	2.43437970381674	nan	nan	3.35223842069612	4.15274070034087	4.31537261947895	6.15957810166807	7.30381947941954	8.38991393034171	9.01892744944417	9.63764829696106	nan	11.8690847709491	nan	
150.999999999978	0.355602778287769	2.41753607776488	nan	nan	3.3345757638854	4.29472896164333	4.35034352319327	6.18701595748447	7.27940254260818	8.3057213829994	9.02851362303116	9.62503215717286	nan	11.7822832377063	nan	
151.599999999977	0.416212135197892	2.40069245171302	nan	nan	3.31691310707469	4.43671722294578	4.3971630528713	6.03486585825605	7.25611352283014	8.31342416085479	9.05003943309209	9.57833765614606	nan	11.6954817044635	nan	
152.199999999977	0.365815146194997	2.27723473836512	nan	nan	3.21189291149361	4.30179379656059	4.4668422162244	5.94700126654382	7.15254512236957	8.29295148666642	8.97060931537514	9.6812794482633	nan	11.7005963974854	nan	
152.799999999977	0.315418157187929	2.1526478495526	nan	nan	3.10687271590926	4.16910790832451	4.4312941175714	5.93735380861125	7.06451003122244	8.23153392832072	8.88969904469528	9.71476175523699	nan	11.7057110905108	nan	
153.399999999977	0.265021168180859	2.02806096074004	nan	nan	3.0018525203249	4.03642202008852	4.39574601891443	5.86216439916424	6.97642993200387	8.20568161168405	8.80878877401536	9.74824406220807	nan	11.7108257835362	nan	
153.999999999977	0.214624179173791	1.90347407192748	nan	nan	2.89683232474054	3.90373613185253	4.36019792025746	5.78697498971474	6.87891541475324	8.17900695434244	8.72787850333544	9.78172636917914	nan	11.7159404765616	nan	
154.599999999977	0.164227190166721	1.77888718311492	nan	nan	2.79181212915619	3.77105024361654	4.34158403317451	5.75267797470882	6.74125710543725	8.12613070707305	8.64687222694115	9.83701441900339	nan	11.721055169587	nan	
155.199999999977	0.424454379658749	1.81960567529167	nan	nan	2.93377547074552	3.77756759603374	4.31481079583717	5.70949926633524	6.77049977258192	8.09070642652091	8.59708083723358	9.81614847068844	nan	11.8139034768601	nan	
155.799999999977	0.684681569162691	1.87164093535155	nan	nan	3.07573881234433	3.7647971661842	4.33441901665248	5.6949293963492	6.72683671348227	8.08468117757008	8.63596367624787	9.74665031339764	nan	11.9067517841366	nan	
156.399999999977	0.944908758666632	1.92367619541186	nan	nan	3.21770215394313	3.75202673633392	4.35402723746957	5.69590196642665	6.67154137418375	8.09944464436805	8.67484651526556	9.67715215610495	nan	11.9996000914132	nan	
156.999999999977	1.20513594817058	1.97571145547218	nan	nan	3.35966549554194	3.73925630648363	4.37363545828666	5.69687453650471	6.61533007186371	8.12011969061356	8.71372935428326	9.60765399881226	nan	12.0924483986897	nan	
157.599999999977	1.46536313767452	2.02774671553249	nan	nan	3.50162883714075	3.72648587663335	4.35126292048381	5.85612923084216	6.60562434665466	8.1239327959775	8.75908521797232	9.59237252197866	nan	12.1852967059662	nan	
158.199999999976	1.28150915943926	2.10335014093226	nan	nan	3.44235148000449	3.87406080906906	4.32053322678821	5.98774694633371	6.50318429861782	8.21833915085811	8.8562840267818	9.6432367847034	nan	12.079043155637	nan	
158.799999999976	1.09765518118661	2.16922125104224	nan	nan	3.38307412286035	4.07293517256688	4.29858835749163	6.08859295749596	6.55770138372574	8.34294437163832	8.82991026693769	9.76702744668671	nan	11.9727896053	nan	
159.399999999976	0.913801202933973	2.23509236115183	nan	nan	3.32379676571622	4.27180953606672	4.27664348819541	6.21626364461993	6.61466499709033	8.42689083386505	8.80353650708872	9.89081810867291	nan	11.866536054963	nan	
159.999999999976	0.729947224681334	2.30096347126142	nan	nan	3.26451940857209	4.47068389956656	4.25469861889918	6.34393433174496	6.68440217252608	8.50378082732102	8.77716274723975	10.0146087706591	nan	11.760282504626	nan	
160.599999999976	0.546093246428694	2.36683458137102	nan	nan	3.20524205142796	4.6695582630664	4.26301119019444	6.36316808021789	6.73381025680475	8.59035410472172	8.71834045700372	10.0247541069557	nan	11.654028954289	nan	
161.199999999976	0.599919194409404	2.36529584207187	nan	nan	3.20960341220272	4.49792837137382	4.32583011179742	6.32881062094888	6.7811390071657	8.56842792953059	8.58579890087786	10.0665288398692	nan	11.5448499023063	nan	
161.799999999976	0.653745142399597	2.36473356144024	nan	nan	3.21396477298002	4.27540607988438	4.39359671045892	6.2637254195454	6.89309327384032	8.56430412589529	8.5566849088674	9.94770965913279	nan	11.4356708503235	nan	
162.399999999976	0.707571090389789	2.36417128080865	nan	nan	3.21832613375733	4.05288378839291	4.46136330912062	6.23685940383131	7.01278127958884	8.55999885592908	8.52757091686107	9.82889047839003	nan	11.3264917983406	nan	
162.999999999976	0.76139703837998	2.36360900017706	nan	nan	3.22268749453463	3.83036149690144	4.52912990778233	6.20999338811874	7.13200614158088	8.56363204349017	8.49845692485476	9.71007129764725	nan	11.2173127463578	nan	
163.599999999976	0.81522298637017	2.36304671954547	nan	nan	3.22704885531194	3.60783920540997	4.57181848725131	6.08061752729201	7.28001965553024	8.52942845538055	8.50971224695992	9.67493188347533	nan	11.108133694375	nan	
164.199999999976	0.85940623065683	2.32777793963845	nan	nan	3.28402277372177	3.80251842679341	4.55397609684322	6.05480412776226	7.50805790640288	8.54717861779304	8.61034765632694	9.65844441124287	nan	11.1968287249486	nan	
164.799999999975	0.903589474943098	2.29548442417147	nan	nan	3.34099669213373	4.04167033046556	4.52061017281292	5.97664417382644	7.61660936319426	8.52556735028994	8.67885031507543	9.7733813047607	nan	11.2855237555302	nan	
165.399999999975	0.947772719229365	2.26319090870461	nan	nan	3.39797061054569	4.28082223413953	4.48724424878199	5.81502936276354	7.71663484551644	8.53195350233847	8.74735297382261	9.88831819828389	nan	11.3742187861119	nan	
165.999999999975	0.991955963515634	2.23089739323775	nan	nan	3.45494452895766	4.51997413781349	4.45387832475106	5.6534145516972	7.8096422474799	8.54825329590889	8.81585563256978	10.0032550918071	nan	11.4629138166935	nan	
166.599999999975	1.0361392078019	2.19860387777089	nan	nan	3.51191844736963	4.75912604148745	4.43049228896165	5.63680386638893	7.86305324235054	8.59544721262833	8.86474111115909	10.1009291645572	nan	11.5516088472752	nan	
167.199999999975	0.858826526836317	2.19154689749114	nan	nan	3.5045904457286	4.61524692054136	4.4170549249426	5.57187141739929	7.78443454266113	8.61724106016647	8.88709721124363	10.0602592515675	nan	11.6416256677225	nan	
167.799999999975	0.68151384586156	2.18823277191182	nan	nan	3.49726244408491	4.4439002683286	4.40278239121377	5.62967163118958	7.59287658555986	8.64131801115161	8.87624844029027	10.0383622752241	nan	11.7316424881698	nan	
168.399999999975	0.504201164886805	2.18491864633266	nan	nan	3.48993444244123	4.27255361611469	4.38850985748492	5.75886941500076	7.40369726877852	8.62175137556967	8.86539966933553	10.0164652988815	nan	11.8216593086171	nan	
168.999999999975	0.326888483912051	2.1816045207535	nan	nan	3.48260644079754	4.10120696390079	4.37423732375606	5.88806719881493	7.20929828285637	8.58570534376015	8.85455089838078	9.99456832253881	nan	11.9116761290644	nan	
169.599999999975	0.149575802937296	2.17829039517434	nan	nan	3.47527843915385	3.92986031168688	4.36390455762377	6.00209935527485	7.0207431737877	8.56894246943274	8.83310179299183	9.99923913598761	nan	12.0016929495118	nan	
170.199999999975	0.21103694132665	2.08975998863333	nan	nan	3.39516080323984	4.03457447326652	4.36735292822182	6.0833883393826	6.94500256986883	8.56801169883733	8.84598510954329	10.2143667507183	nan	11.9815693349866	nan	
170.799999999975	0.272498079726074	1.98877577798541	nan	nan	3.31504316732276	4.15168729411542	4.36073447767842	6.15312711975789	7.18426856928676	8.61050572441496	8.87531195371261	10.272966594937	nan	11.9614457204568	nan	
171.399999999974	0.333959218125498	1.88779156733697	nan	nan	3.23492553140568	4.26880011496485	4.35411602713459	6.19766805980439	7.4232340181861	8.68581348852539	8.90463879788263	10.331566439149	nan	11.941322105927	nan	
171.999999999974	0.39542035652492	1.78680735668853	nan	nan	3.1548078954886	4.38591293581428	4.34749757659076	6.24220899984982	7.6717165361142	8.7498594123001	8.93396564205266	10.390166283361	nan	11.9211984913972	nan	
172.599999999974	0.456881494924344	1.68582314604009	nan	nan	3.07469025957152	4.5030257566637	4.31739878555262	6.22637348985809	7.93540719120701	8.79936256000874	8.97917061744333	10.3841433554774	nan	11.9010748768674	nan	
173.199999999974	0.567514131454448	1.70259289507022	nan	nan	3.15498209502532	4.55693480697764	4.28203004841339	6.25004631713808	8.14488145939213	8.8096883872675	8.94320833142679	10.0672264369108	nan	11.8553228591896	nan	
173.799999999974	0.678146767986664	1.72903422921246	nan	nan	3.23527393048599	4.56758790783327	4.24400951856649	6.2326909295401	8.00172765894288	8.69266558877333	8.93971951575193	9.94703571756754	nan	11.8095708415107	nan	
174.399999999974	0.788779404518879	1.75547556335511	nan	nan	3.31556576594667	4.57824100868703	4.20598898871947	6.15804591745569	7.8597022791293	8.55835159347222	8.93623070007846	9.82684499823275	nan	11.7638188238318	nan	
174.999999999974	0.899412041051093	1.78191689749776	nan	nan	3.39585760140735	4.58889410954079	4.16796845887245	6.0834009053688	7.71414355362815	8.44464988994385	8.932741884405	9.70665427889797	nan	11.7180668061529	nan	
175.599999999974	1.01004467758331	1.80835823164041	nan	nan	3.47614943686802	4.59954721039455	4.1537246341332	6.01638040410811	7.50701431121872	8.29878439356816	8.92180392141315	9.63052300911433	nan	11.672314788474	nan	
176.199999999974	0.892141431586436	1.77571676232366	nan	nan	3.3524042259469	4.48660615207273	4.09014241383	5.91185952114162	7.20805519027347	8.12041761436978	8.84724077506806	9.69500986212809	nan	11.6540782202942	nan	
176.799999999974	0.774238185579585	1.73906212600901	nan	nan	3.22865901501686	4.40337680964029	4.08757338743452	5.76332975555651	7.17265624359155	8.04378399019147	8.74959137509722	9.59220315186907	nan	11.6358416521155	nan	
177.399999999974	0.656334939572733	1.70240748969418	nan	nan	3.10491380408683	4.32014746720916	4.08500436104171	5.69025218862854	7.14274668377931	7.97939323386869	8.65194197512536	9.48939644160271	nan	11.6176050839369	nan	
177.999999999973	0.538431693565881	1.66575285337935	nan	nan	2.98116859315679	4.23691812477802	4.08243533464891	5.61717462170387	7.1133944539742	7.90608608153685	8.5542925751535	9.38658973133636	nan	11.5993685157582	nan	
178.599999999973	0.420528447559028	1.62909821706452	nan	nan	2.85742338222675	4.15368878234688	4.11059862532889	5.51825615925166	7.14442388712253	7.89574731375217	8.44487641224967	9.23430191849826	nan	11.5811319475796	nan	
179.199999999973	0.455382336645975	1.84657360932788	nan	nan	3.00807232605687	4.21654574301328	4.20227257565391	5.49993307184003	7.26984339386079	7.97118868592479	8.50504012762629	9.32439608024491	nan	11.5237931613161	nan	
179.799999999973	0.490236225739709	2.06988771914057	nan	nan	3.15872126989917	4.30831998348446	4.19685055355784	5.5436956106781	7.21888726137291	8.03531722692426	8.57516348824706	9.49502797406522	nan	11.466454375051	nan	
180.399999999973	0.525090114833445	2.29320182895353	nan	nan	3.30937021374148	4.40009422395694	4.19142853145744	5.53232297526236	7.16189281573321	8.09432961661733	8.64528684886826	9.66565986788912	nan	11.4091155887858	nan	
180.999999999973	0.559944003927181	2.51651593876649	nan	nan	3.46001915758379	4.49186846442941	4.18600650935703	5.52095033984414	7.10559036477886	8.14958000695757	8.71541020948947	9.83629176171302	nan	11.3517768025206	nan	
181.599999999973	0.594797893020917	2.73983004857944	nan	nan	3.61066810142609	4.58364270490189	4.1461762498882	5.63857304164596	7.04285492049911	8.17413477486385	8.82054663900091	10.0621011918613	nan	11.2944380162554	nan	
182.199999999973	0.679176494662972	2.61208645105601	nan	nan	3.48785152046596	4.64285692594857	4.0939287461632	5.68362837465624	7.04201475995847	8.14532810819368	8.86880494282753	9.97650715913277	nan	11.3610095095569	nan	
182.799999999973	0.763555096307263	2.47847694222153	nan	nan	3.36503493949346	4.6804935333334	4.1250740136183	5.72303130049034	7.16703983548106	8.14207000933476	8.91507688702343	9.82714567314748	nan	11.4275810028641	nan	
183.399999999973	0.847933697951554	2.34486743338679	nan	nan	3.24221835852096	4.71813014071724	4.15621928107718	5.78623810572531	7.29224426878193	8.14102379945717	8.96134883121924	9.67778418715926	nan	11.4941524961712	nan	
183.999999999973	0.932312299595845	2.21125792455205	nan	nan	3.11940177754846	4.75576674810108	4.18736454853606	5.84944491096139	7.41223243894642	8.14010298458524	9.00762077541504	9.52842270117105	nan	11.5607239894783	nan	
184.599999999972	1.01669090124014	2.07764841571731	nan	nan	2.99658519657596	4.79340335548493	4.23270424985823	5.77414518976573	7.55196577836202	8.14930249295396	9.03593598553915	9.38262250114906	nan	11.6272954827855	nan	
185.199999999972	0.85538589291053	2.10148503113131	nan	nan	3.14616371560539	4.54799216026013	4.27664833048217	5.79496407708145	7.53234435164229	8.09871700154742	8.94270158834928	9.47129986100007	nan	11.6603547661001	nan	
185.799999999972	0.694080884569634	2.12870363777207	nan	nan	3.29574223464733	4.28873912627786	4.2810272672243	5.86048260620923	7.42876958408556	8.01910258871041	8.82755843386902	9.63857877870675	nan	11.6934140494133	nan	
186.399999999972	0.532775876228739	2.15592224441299	nan	nan	3.44532075368928	4.02948609229495	4.28540620396461	6.0252073818237	7.32504260640871	7.97881909145157	8.71241527938776	9.80585769641706	nan	11.7264733327264	nan	
186.999999999972	0.371470867887843	2.1831408510539	nan	nan	3.59489927273122	3.77023305831204	4.28978514070491	6.18993215744275	7.23274601248641	7.95539876316069	8.59727212490648	9.97313661412737	nan	11.7595326160396	nan	
187.599999999972	0.210165859546947	2.21035945769482	nan	nan	3.74447779177316	3.51098002432913	4.27432427093703	6.50190966853802	7.10224021413264	7.95069649192399	8.45792082077284	10.1300727442066	nan	11.7925918993527	nan	
188.199999999972	0.247569624249808	2.13707582410792	nan	nan	3.60220326867484	3.6298817293465	4.24567807089993	6.58056543508584	7.01226790425931	8.0361608275044	8.48244535234535	10.1722010026554	nan	11.7468117891401	nan	
188.799999999972	0.284973388961949	2.06128023443113	nan	nan	3.45992874556288	3.74767019603328	4.25233523104308	6.59598209248434	6.99076005380731	8.10437339798325	8.55181073900968	10.2171821566229	nan	11.7010316789238	nan	
189.399999999972	0.322377153674092	1.98548464475422	nan	nan	3.31765422245092	3.86545866272	4.25899239118788	6.4741989837479	6.97350544732057	8.164001034201	8.6211761256761	10.2621633105905	nan	11.6552515687075	nan	
189.999999999972	0.359780918386233	1.90968905507731	nan	nan	3.17537969933896	3.98324712940672	4.26564955133268	6.35241587500501	6.94715360881732	8.21471234785063	8.69054151234252	10.3071444645581	nan	11.6094714584912	nan	
190.599999999972	0.397184683098376	1.8338934654004	nan	nan	3.033105176227	4.10103559609345	4.28075770376736	6.19003558808652	6.97395132557107	8.23929591988239	8.7834108385172	10.3290931641583	nan	11.5636913482749	nan	
191.199999999971	0.44190650915597	1.88935539994763	nan	nan	3.05332900814764	4.01880853866099	4.33206789024255	6.27224994141357	7.04065667245475	8.24805443309676	8.83909718103809	10.1762396438469	nan	11.5695193150033	nan	
191.799999999971	0.486628335213915	1.94443328591668	nan	nan	3.07355284007598	3.96167301657414	4.38215158013257	6.3329035611625	6.99676701884287	8.26210685713394	8.84581700309624	10.0430478652915	nan	11.5753472817342	nan	
192.399999999971	0.531350161271857	1.99951117188572	nan	nan	3.09377667200433	3.90453749448848	4.43223527002254	6.42468938900995	6.94380183173008	8.2314770754428	8.85253682515204	9.90985608673707	nan	11.581175248465	nan	
192.999999999971	0.576071987329801	2.05458905785475	nan	nan	3.11400050393268	3.84740197240282	4.4823189599125	6.51647521685889	6.89053000618885	8.1920508863652	8.85925664720785	9.77666430818263	nan	11.5870032151959	nan	
193.599999999971	0.620793813387745	2.10966694382379	nan	nan	3.13422433586103	3.79026645031716	4.54666251147889	6.53012026573357	6.74860530925169	8.09605350735033	8.88325124738529	9.68135769226883	nan	11.5928311819267	nan	
194.199999999971	0.688642742363299	2.13541041915521	nan	nan	3.09142572244427	3.87524031367563	4.56752918658953	6.39119107924665	6.73320722733752	8.12459447587966	8.79279035088687	9.88151335049835	nan	11.6438832143223	nan	
194.799999999971	0.756491671339968	2.1628420950406	nan	nan	3.04862710902447	3.92787461718409	4.53811421108602	6.30417947625617	6.79544221090771	8.14265225998879	8.71303617363811	9.98855283344121	nan	11.69493524672	nan	
195.399999999971	0.824340600316639	2.19027377092608	nan	nan	3.00582849560467	3.98050892069099	4.50869923558008	6.23871325164736	6.86843675315029	8.17096943115139	8.63328199638988	10.0955923163796	nan	11.7459872791178	nan	
195.999999999971	0.89218952929331	2.21770544681155	nan	nan	2.96302988218487	4.03314322419789	4.47928426007415	6.17324702703958	6.94447833752381	8.21334049548932	8.55352781914165	10.2026317993179	nan	11.7970393115155	nan	
196.599999999971	0.960038458269981	2.24513712269702	nan	nan	2.92023126876507	4.08577752770479	4.4177007399062	6.08761414923466	7.07148536871022	8.32786514281974	8.42287196251297	10.3088968385616	nan	11.8480913439133	nan	
197.199999999971	0.950358844786339	2.27393137576505	nan	nan	2.93482269238654	4.08716229123588	4.37875179051271	6.05258895889458	7.08662702767213	8.29587798423803	8.48081471721964	10.2023880841695	nan	11.951831752911	nan	
197.79999999997	0.9406792312989	2.30542423176384	nan	nan	2.94941411601082	4.14440376665836	4.36940270616585	5.98947070938726	7.10251801130702	8.31401113619996	8.58659688750044	10.15974639187	nan	12.0555721619114	nan	
198.39999999997	0.93099961781146	2.33691708776277	nan	nan	2.96400553963511	4.20164524208357	4.36005362182044	5.936590489179	7.10883696864145	8.33199996650339	8.69237905778359	10.1171046995737	nan	12.1593125709117	nan	
198.99999999997	0.921320004324021	2.36840994376169	nan	nan	2.97859696325938	4.25888671750879	4.35070453747503	5.88371026897126	7.11223561288163	8.33828978048354	8.79816122806674	10.0744630072774	nan	12.263052979912	nan	
199.59999999997	0.911640390836582	2.39990279976062	nan	nan	2.99318838688366	4.31612819293401	4.36880304396733	5.89727559317	7.08771604375838	8.33659378311882	8.94056628686081	9.93721728363138	nan	12.3667933889124	nan	
200.19999999997	0.799819745754304	2.40417657936722	nan	nan	3.07452765902454	4.33967301274995	4.37480715707642	5.95451533392571	7.05992034464916	8.33707298407772	8.83374356196718	9.95806642179146	nan	12.1546480188543	nan	
200.79999999997	0.687999100666945	2.40306676835559	nan	nan	3.15586693116873	4.26260913925413	4.35417586742798	6.01056575432402	7.03015483966041	8.31073020147651	8.66758617505037	9.8945360383917	nan	11.9425026487805	nan	
201.39999999997	0.576178455579586	2.4019569573437	nan	nan	3.23720620331292	4.1855452657533	4.33354457777821	6.0037022343465	7.00444334330935	8.30695679101308	8.50142878813059	9.83100565498771	nan	11.7303572787067	nan	
201.99999999997	0.464357810492226	2.4008471463318	nan	nan	3.31854547545711	4.10848139225246	4.31291328812844	5.99683871436583	6.97622461018384	8.30490208869239	8.33527140121083	9.76747527158374	nan	11.5182119086328	nan	
202.59999999997	0.352537165404867	2.39973733531991	nan	nan	3.3998847476013	4.03141751875162	4.28483164657434	5.98228254267352	7.02385123415581	8.30859352277389	8.17317172546813	9.84672020019242	nan	11.306066538559	nan	
203.19999999997	0.489641205548287	2.40313973992614	nan	nan	3.29779226394201	4.00133985848991	4.28036218377666	5.94654943867689	7.09488570842751	8.38799230157642	8.24371128497588	9.92322583816166	nan	11.4045104002791	nan	
203.79999999997	0.626745245704277	2.41176084651961	nan	nan	3.19569978027346	4.0912647997457	4.31940747271435	5.90275205728803	7.24596795801092	8.48460133966005	8.32620069457001	10.1604210370422	nan	11.5029542620148	nan	
