Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Cortical subplate (L);0.480139928769573;0.489820300820795;-0.140758035697682;0.314474254041673;0.627402643862241;0.637676464590024;0.522781635976369;0.610982286638527;0.332300709185944;0.593962930677465;1;0.492051172015614;0.640693795689075;0.408524138249122;0.339528375752;-0.0795430921613428;0.463202443139024;0.538403320077436;0.49050619914037;0.592413574187491
Cortical subplate (R);0.563697835428302;0.48316841592191;-0.0437396516663169;0.226015315244754;0.645865064173136;0.635713604315416;0.575587741740487;0.663452275682457;0.476509261628387;0.647077969924772;0.492051172015614;1;0.657515600798695;0.583771194845494;0.329767587015029;0.0310753208009579;0.573728436525484;0.635794381609491;0.59291929447117;0.631895425731308
Striatum (L);0.736247100462318;0.641506058812036;-0.0981052832013555;0.269420654054206;0.887997190241539;0.881741448826065;0.797861944518985;0.815239733037199;0.580371264329663;0.86155456249756;0.640693795689075;0.657515600798695;1;0.7184400925855;0.42520164997084;0.0508917143603464;0.649559299300019;0.770271133182217;0.650687036716712;0.833184790335739
Striatum (R);0.549761815328412;0.509944278393314;-0.137236867409827;0.242608711257738;0.683464740477154;0.690947753015197;0.60191024853987;0.664555933820254;0.435218789314662;0.662571630098987;0.408524138249122;0.583771194845494;0.7184400925855;1;0.349292694631428;0.241040871881509;0.536415266298123;0.619067353730072;0.56168075669676;0.649782456897879
Pallidum (L);0.331123121681269;0.245843063049201;0.0389528307536958;0.0825038445310816;0.354314556422598;0.320593669896594;0.433562403646721;0.340167045121053;0.388191659648484;0.416505679715428;0.339528375752;0.329767587015029;0.42520164997084;0.349292694631428;1;-0.00191884305171525;0.418420547705361;0.419505216010542;0.412604250027615;0.409226641488613
Pallidum (R);0.00178127481833944;0.0719032023961805;-0.073481950252447;0.0432986294475266;0.0475978681332642;0.0679898718851329;0.0934772611623853;0.0411233652703297;-0.0641590966156031;0.0412211266633165;-0.0795430921613428;0.0310753208009579;0.0508917143603464;0.241040871881509;-0.00191884305171525;1;-0.000498419548454376;0.030786693504096;0.0485933595838516;0.0536633356972732
Thalamus (L);0.628127143633459;0.458462816169355;-0.0832619585194627;0.296947330961757;0.701698764317095;0.626996079377628;0.64667370401039;0.638489120985319;0.808303014840494;0.816047553635911;0.463202443139024;0.573728436525484;0.649559299300019;0.536415266298123;0.418420547705361;-0.000498419548454376;1;0.94247807567421;0.906515352466753;0.879353714617058
Thalamus (R);0.662910926663778;0.492206884900621;-0.187289173331329;0.248578420647629;0.83984065473155;0.782233467061133;0.724006913905505;0.752336370692328;0.748357139910032;0.878178731924305;0.538403320077436;0.635794381609491;0.770271133182217;0.619067353730072;0.419505216010542;0.030786693504096;0.94247807567421;1;0.907983892890919;0.940773247143988
Hypothalamus (L);0.636953641932531;0.438307962362309;-0.0599329213480785;0.209450897676744;0.723264603891938;0.666917374416521;0.631046248036388;0.63538116921581;0.71907694634646;0.771015812959775;0.49050619914037;0.59291929447117;0.650687036716712;0.56168075669676;0.412604250027615;0.0485933595838516;0.906515352466753;0.907983892890919;1;0.84385195911498
Hypothalamus (R);0.728490061679201;0.601702190178261;-0.145948702693205;0.300334383509464;0.89289422485109;0.851222727169885;0.770190709475817;0.761010503025791;0.735512960706662;0.922316133771498;0.592413574187491;0.631895425731308;0.833184790335739;0.649782456897879;0.409226641488613;0.0536633356972732;0.879353714617058;0.940773247143988;0.84385195911498;1
