Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Cortical subplate (L);-0.110544021198946;0.0559907758465973;-0.106211798660832;0.114853938581829;0.0189992437289881;0.104676123078707;-0.0988334401843079;0.117200801423245;-0.309574337769786;-0.232223426596173;1;0.0102290621228402;0.116210550203281;-0.165114857621924;0.0379206200108471;-0.157151339975683;-0.258054735537554;-0.252580583402604;-0.165739407866482;-0.166996552161999
Cortical subplate (R);-0.0467467908910336;-0.0453064379903401;0.0357193427632531;-0.0495238773402502;-0.16061589725027;-0.105807243744057;-0.117433479420217;0.117476974073778;-0.132728018091649;-0.313541885456352;0.0102290621228402;1;-0.0255913543692089;0.093823901871404;-0.0270283066992875;-0.0150956570062345;-0.132359181571724;-0.140801390340127;-0.0557872999447379;-0.293070214248859
Striatum (L);0.0494245301835547;0.0460460641159288;-0.0329417822612961;-0.128887004153866;0.258043666893684;0.318603486947462;0.134794114958657;0.199582370993642;-0.308423949405924;-0.118348436401352;0.116210550203281;-0.0255913543692089;1;0.167492201396988;-0.0118716875159618;-0.00106182201108827;-0.552343132364366;-0.401847439992971;-0.488309714942834;-0.222959006931227
Striatum (R);-0.0954373708488109;-0.000972522946457073;-0.102240664348851;-0.0277599991893754;-0.0325445737355115;0.0671858134010808;-0.0624328368950213;0.104945315316809;-0.236085416048395;-0.269612862504683;-0.165114857621924;0.093823901871404;0.167492201396988;1;-0.000128658248478526;0.296229141392818;-0.25572684495116;-0.230689535201827;-0.157801886203322;-0.243914934594917
Pallidum (L);-0.0855468475498831;-0.126806605600803;0.0944658949763324;-0.101793494112435;-0.282676866319078;-0.299314353115968;0.0721392482370562;-0.131322197881673;0.0680422857167095;-0.163502350671344;0.0379206200108471;-0.0270283066992875;-0.0118716875159618;-0.000128658248478526;0.999999999999999;-0.0325506109573536;0.0363386313925769;-0.045216191571223;0.0335308805236556;-0.143162489178892
Pallidum (R);-0.0716410274945183;0.045533012609637;-0.0686387384879094;0.0250475705177929;-0.0149133435356266;0.040007020574243;0.0856620711379306;-0.0129545199040488;-0.156122314751634;-0.0490247108656871;-0.157151339975683;-0.0150956570062345;-0.00106182201108827;0.296229141392818;-0.0325506109573536;1;-0.0919387287857374;-0.0542660770235281;0.00222450757690179;7.03874501197729e-05
Thalamus (L);-0.151469539396112;-0.335530881075919;-0.00832225453785804;-0.00402517705053954;-0.496566538265435;-0.663164420984543;-0.251137590999946;-0.294660505705666;0.514269701790996;-0.0118104170310393;-0.258054735537554;-0.132359181571724;-0.552343132364366;-0.25572684495116;0.0363386313925769;-0.0919387287857374;1;0.779167818208515;0.675766212186436;0.441165392488866
Thalamus (R);-0.296555320832219;-0.506868887775786;-0.261195194488353;-0.205705166580301;-0.151757570326516;-0.337393896329668;-0.256193097608067;-0.138838325837977;0.271269209920181;-0.075493971111389;-0.252580583402604;-0.140801390340127;-0.401847439992971;-0.230689535201827;-0.045216191571223;-0.0542660770235281;0.779167818208515;1;0.639262567976296;0.54624873923889
Hypothalamus (L);-0.0944493508664662;-0.357901249211898;0.0331289662238951;-0.168191998817836;-0.317975179920005;-0.423940794764446;-0.266432684057455;-0.265281702237752;0.278062580665226;-0.248765758593741;-0.165739407866482;-0.0557872999447379;-0.488309714942834;-0.157801886203322;0.0335308805236556;0.00222450757690179;0.675766212186436;0.639262567976296;1;0.278992876992494
Hypothalamus (R);-0.146301853403621;-0.238019842784143;-0.184565983363884;-0.115126806090001;0.0433383554437814;-0.0946859180265537;-0.1907331298267;-0.269509685311971;0.177134393631975;0.0958850078562191;-0.166996552161999;-0.293070214248859;-0.222959006931227;-0.243914934594917;-0.143162489178892;7.03874501197729e-05;0.441165392488866;0.54624873923889;0.278992876992494;0.999999999999999
