Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Cortical subplate (L);-0.103228576409485;0.437927838804698;0.299850764345888;0.302093225424517;0.197792017757928;-0.463901623985141;0.589712984574203;0.301681555137676;0.548711035603775;0.431231128927718;1;0.231038686947073;0.503491015399537;-0.00297535887075012;-0.147732885951927;;0.439191502697244;-0.0192678204868845;0.240520022902213;-0.544414534638404
Cortical subplate (R);0.0131547574090811;0.582692597147262;0.161479448942313;0.471813498486018;0.551156615683878;-0.576091432928912;0.269183669158418;0.617169325829971;0.32616109501433;0.593740284254479;0.231038686947073;1;0.477367257845455;0.282961018264781;0.082472311788868;;0.528586483037624;-0.0431506278445116;0.498361332560614;-0.341195755443746
Striatum (L);-0.0709085293333554;0.290363340057903;0.0116061242785636;0.331039288303621;0.128430830633007;-0.339522655101409;0.417863491368413;0.567610566644311;0.401948739245528;0.368996690673272;0.503491015399537;0.477367257845455;1;0.173679473138205;-0.0683230064642114;;0.273724144240999;-0.185655776870391;0.401299799388002;-0.37016215469703
Striatum (R);-0.137350747530659;0.0808202403780218;-0.0526913004019418;0.178060373096194;0.114418482500548;-0.292713562249278;0.166713286680384;0.164919076306376;0.215752198192386;0.157233270687226;-0.00297535887075012;0.282961018264781;0.173679473138205;1;-0.0359890702848341;;0.234761637357613;-0.185876799932868;0.170089009909646;-0.274545316006466
Pallidum (L);0.124377784332873;0.208368316405306;0.124081711968334;0.24248252910864;0.267984423382307;-0.268629379629885;0.0155862403280812;-0.0683418365584532;0.25971770094152;0.226391817390342;-0.147732885951927;0.082472311788868;-0.0683230064642114;-0.0359890702848341;1;;0.461831402879314;0.465509834674482;0.184708455462471;0.258235178949705
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);-0.171882774284782;0.745641930813696;0.4320664049952;0.569150884449906;0.731311926189707;-0.821417568230051;0.352210918306056;0.316127585477818;0.639149134066545;0.762993302121174;0.439191502697244;0.528586483037624;0.273724144240999;0.234761637357613;0.461831402879314;;1;0.348244091825352;0.583825872415674;-0.373662769522186
Thalamus (R);0.253257724546299;0.325545862235992;0.183271028006175;0.034269548410299;0.54433811220758;-0.0708400799646338;-0.265762397066911;-0.0523109321781863;-0.0100237018301112;0.278403052770796;-0.0192678204868845;-0.0431506278445116;-0.185655776870391;-0.185876799932868;0.465509834674482;;0.348244091825352;1;0.351987111066617;0.38086629716147
Hypothalamus (L);0.0103737169982132;0.675420827520555;0.228960614539669;0.449782292018115;0.441280739648518;-0.502634710586744;0.264332935370584;0.373203459749433;0.34678003681946;0.408957582775822;0.240520022902213;0.498361332560614;0.401299799388002;0.170089009909646;0.184708455462471;;0.583825872415674;0.351987111066617;1;-0.150518269460805
Hypothalamus (R);0.558666475736287;-0.351142889538594;-0.115974736590785;-0.417334775962346;-0.241158869350666;0.593186694553803;-0.307805862863943;-0.224627336242269;-0.509905152604702;-0.454190509090936;-0.544414534638404;-0.341195755443746;-0.37016215469703;-0.274545316006466;0.258235178949705;;-0.373662769522186;0.38086629716147;-0.150518269460805;1
